Date,Prefecture,Prefecturename,Year,Month,Day,Dow,Holiday,Tempmax,Rhumave
2017/7/2,40,Fukuoka,2017,7,2,1,1,34.2,66
2017/7/3,40,Fukuoka,2017,7,3,2,0,33.8,64
2017/7/4,40,Fukuoka,2017,7,4,3,0,31.7,80
2017/7/5,40,Fukuoka,2017,7,5,4,0,31.1,84
2017/7/6,40,Fukuoka,2017,7,6,5,0,27.1,96
2017/7/7,40,Fukuoka,2017,7,7,6,0,28.6,91
2017/7/8,40,Fukuoka,2017,7,8,7,1,33.8,74
2017/7/9,40,Fukuoka,2017,7,9,1,1,32.2,79
2017/7/10,40,Fukuoka,2017,7,10,2,0,31.7,73
2017/7/11,40,Fukuoka,2017,7,11,3,0,32.9,73
2017/7/12,40,Fukuoka,2017,7,12,4,0,32.2,82
2017/7/13,40,Fukuoka,2017,7,13,5,0,33.4,77
2017/7/14,40,Fukuoka,2017,7,14,6,0,33.9,74
2017/7/15,40,Fukuoka,2017,7,15,7,1,34.9,71
2017/7/16,40,Fukuoka,2017,7,16,1,1,34.8,66
2017/7/17,40,Fukuoka,2017,7,17,2,1,34.8,68
2017/7/18,40,Fukuoka,2017,7,18,3,0,34.1,71
2017/7/19,40,Fukuoka,2017,7,19,4,0,32.6,81
2017/7/20,40,Fukuoka,2017,7,20,5,0,32.9,79
2017/7/21,40,Fukuoka,2017,7,21,6,0,35.5,76
2017/7/22,40,Fukuoka,2017,7,22,7,1,35.5,75
2017/7/23,40,Fukuoka,2017,7,23,1,1,34.6,75
2017/7/24,40,Fukuoka,2017,7,24,2,0,32.3,83
2017/7/25,40,Fukuoka,2017,7,25,3,0,35.9,79
2017/7/26,40,Fukuoka,2017,7,26,4,0,32.9,80
2017/7/27,40,Fukuoka,2017,7,27,5,0,33.8,82
2017/7/28,40,Fukuoka,2017,7,28,6,0,33.1,83
2017/7/29,40,Fukuoka,2017,7,29,7,1,34.2,78
2017/7/30,40,Fukuoka,2017,7,30,1,1,34.1,77
2017/8/1,40,Fukuoka,2017,8,1,3,0,34.1,77
2017/8/2,40,Fukuoka,2017,8,2,4,0,35,74
2017/8/3,40,Fukuoka,2017,8,3,5,0,36,67
2017/8/4,40,Fukuoka,2017,8,4,6,0,37.2,63
2017/8/5,40,Fukuoka,2017,8,5,7,1,37.5,64
2017/8/6,40,Fukuoka,2017,8,6,1,1,33.5,66
2017/8/7,40,Fukuoka,2017,8,7,2,0,33.2,81
2017/8/8,40,Fukuoka,2017,8,8,3,0,35.8,65
2017/8/9,40,Fukuoka,2017,8,9,4,0,32.6,81
2017/8/10,40,Fukuoka,2017,8,10,5,0,35.2,74
2017/8/11,40,Fukuoka,2017,8,11,6,1,32.9,77
2017/8/12,40,Fukuoka,2017,8,12,7,1,33.3,72
2017/8/13,40,Fukuoka,2017,8,13,1,1,33.6,71
2017/8/14,40,Fukuoka,2017,8,14,2,0,28.7,84
2017/8/15,40,Fukuoka,2017,8,15,3,0,31.5,90
2017/8/16,40,Fukuoka,2017,8,16,4,0,32.9,80
2017/8/17,40,Fukuoka,2017,8,17,5,0,34.8,78
2017/8/18,40,Fukuoka,2017,8,18,6,0,32.6,76
2017/8/19,40,Fukuoka,2017,8,19,7,1,32.6,76
2017/8/20,40,Fukuoka,2017,8,20,1,1,34.2,70
2017/8/21,40,Fukuoka,2017,8,21,2,0,32.7,69
2017/8/22,40,Fukuoka,2017,8,22,3,0,34.8,75
2017/8/23,40,Fukuoka,2017,8,23,4,0,35.8,72
2017/8/24,40,Fukuoka,2017,8,24,5,0,36.2,67
2017/8/25,40,Fukuoka,2017,8,25,6,0,36,68
2017/8/26,40,Fukuoka,2017,8,26,7,1,31.1,82
2017/8/27,40,Fukuoka,2017,8,27,1,1,32.4,73
2017/8/28,40,Fukuoka,2017,8,28,2,0,32.5,68
2017/8/29,40,Fukuoka,2017,8,29,3,0,34,71
2017/8/30,40,Fukuoka,2017,8,30,4,0,32.1,68
2017/9/1,40,Fukuoka,2017,9,1,6,0,29.1,62
2017/9/2,40,Fukuoka,2017,9,2,7,1,29.3,61
2017/9/3,40,Fukuoka,2017,9,3,1,1,29.3,64
2017/9/4,40,Fukuoka,2017,9,4,2,0,27.1,70
2017/9/5,40,Fukuoka,2017,9,5,3,0,28.6,88
2017/9/6,40,Fukuoka,2017,9,6,4,0,31,84
2017/9/7,40,Fukuoka,2017,9,7,5,0,28.6,95
2017/9/8,40,Fukuoka,2017,9,8,6,0,29.1,80
2017/9/9,40,Fukuoka,2017,9,9,7,1,29.7,77
2017/9/10,40,Fukuoka,2017,9,10,1,1,31.3,73
2017/9/11,40,Fukuoka,2017,9,11,2,0,29.2,73
2017/9/12,40,Fukuoka,2017,9,12,3,0,29.7,82
2017/9/13,40,Fukuoka,2017,9,13,4,0,29.7,77
2017/9/14,40,Fukuoka,2017,9,14,5,0,27.4,79
2017/9/15,40,Fukuoka,2017,9,15,6,0,24.1,73
2017/9/16,40,Fukuoka,2017,9,16,7,1,24.2,84
2017/9/17,40,Fukuoka,2017,9,17,1,1,24.1,92
2017/9/18,40,Fukuoka,2017,9,18,2,1,29.5,75
2017/9/19,40,Fukuoka,2017,9,19,3,0,28.9,72
2017/9/20,40,Fukuoka,2017,9,20,4,0,28.7,72
2017/9/21,40,Fukuoka,2017,9,21,5,0,27.2,74
2017/9/22,40,Fukuoka,2017,9,22,6,0,27.3,82
2017/9/23,40,Fukuoka,2017,9,23,7,1,27.1,79
2017/9/24,40,Fukuoka,2017,9,24,1,1,27.3,77
2017/9/25,40,Fukuoka,2017,9,25,2,0,28.7,73
2017/9/26,40,Fukuoka,2017,9,26,3,0,30.1,63
2017/9/27,40,Fukuoka,2017,9,27,4,0,26.5,85
2017/9/28,40,Fukuoka,2017,9,28,5,0,25.9,82
2017/9/29,40,Fukuoka,2017,9,29,6,0,25.2,66
2017/9/30,40,Fukuoka,2017,9,30,7,1,26.5,64
2018/6/1,40,Fukuoka,2018,6,1,6,0,25.3,69
2018/6/2,40,Fukuoka,2018,6,2,7,1,29.3,64
2018/6/3,40,Fukuoka,2018,6,3,1,1,29.2,63
2018/6/4,40,Fukuoka,2018,6,4,2,0,29.3,54
2018/6/5,40,Fukuoka,2018,6,5,3,0,23.3,84
2018/6/6,40,Fukuoka,2018,6,6,4,0,22.7,92
2018/6/7,40,Fukuoka,2018,6,7,5,0,27.6,78
2018/6/8,40,Fukuoka,2018,6,8,6,0,29.3,85
2018/6/9,40,Fukuoka,2018,6,9,7,1,27.4,77
2018/6/10,40,Fukuoka,2018,6,10,1,1,28.5,75
2018/6/11,40,Fukuoka,2018,6,11,2,0,22.8,95
2018/6/12,40,Fukuoka,2018,6,12,3,0,24,75
2018/6/13,40,Fukuoka,2018,6,13,4,0,25.8,70
2018/6/14,40,Fukuoka,2018,6,14,5,0,26.4,73
2018/6/15,40,Fukuoka,2018,6,15,6,0,25.9,73
2018/6/16,40,Fukuoka,2018,6,16,7,1,25.7,72
2018/6/17,40,Fukuoka,2018,6,17,1,1,31.4,61
2018/6/18,40,Fukuoka,2018,6,18,2,0,29.7,74
2018/6/19,40,Fukuoka,2018,6,19,3,0,26,83
2018/6/20,40,Fukuoka,2018,6,20,4,0,25.7,88
2018/6/21,40,Fukuoka,2018,6,21,5,0,29.1,73
2018/6/22,40,Fukuoka,2018,6,22,6,0,29.8,72
2018/6/23,40,Fukuoka,2018,6,23,7,1,24.5,79
2018/6/24,40,Fukuoka,2018,6,24,1,1,29.4,74
2018/6/25,40,Fukuoka,2018,6,25,2,0,30.7,66
2018/6/26,40,Fukuoka,2018,6,26,3,0,31.7,72
2018/6/27,40,Fukuoka,2018,6,27,4,0,31.7,66
2018/6/28,40,Fukuoka,2018,6,28,5,0,30.5,66
2018/6/29,40,Fukuoka,2018,6,29,6,0,27.9,83
2018/6/30,40,Fukuoka,2018,6,30,7,1,27.7,89
2018/7/1,40,Fukuoka,2018,7,1,1,1,35.2,67
2018/7/2,40,Fukuoka,2018,7,2,2,0,31.8,68
2018/7/3,40,Fukuoka,2018,7,3,3,0,27.1,86
2018/7/4,40,Fukuoka,2018,7,4,4,0,33.1,71
2018/7/5,40,Fukuoka,2018,7,5,5,0,26.8,92
2018/7/6,40,Fukuoka,2018,7,6,6,0,25.8,98
2018/7/7,40,Fukuoka,2018,7,7,7,1,23.3,93
2018/7/8,40,Fukuoka,2018,7,8,1,1,27.1,90
2018/7/9,40,Fukuoka,2018,7,9,2,0,31.8,82
2018/7/10,40,Fukuoka,2018,7,10,3,0,34.9,73
2018/7/11,40,Fukuoka,2018,7,11,4,0,32.8,69
2018/7/12,40,Fukuoka,2018,7,12,5,0,32.6,73
2018/7/13,40,Fukuoka,2018,7,13,6,0,32.9,73
2018/7/14,40,Fukuoka,2018,7,14,7,1,33.1,71
2018/7/15,40,Fukuoka,2018,7,15,1,1,34.8,65
2018/7/16,40,Fukuoka,2018,7,16,2,1,34.2,68
2018/7/17,40,Fukuoka,2018,7,17,3,0,33.9,69
2018/7/18,40,Fukuoka,2018,7,18,4,0,33.4,67
2018/7/19,40,Fukuoka,2018,7,19,5,0,33.7,69
2018/7/20,40,Fukuoka,2018,7,20,6,0,38.3,60
2018/7/21,40,Fukuoka,2018,7,21,7,1,35.8,57
2018/7/22,40,Fukuoka,2018,7,22,1,1,36.9,71
2018/7/23,40,Fukuoka,2018,7,23,2,0,33.9,79
2018/7/24,40,Fukuoka,2018,7,24,3,0,34,74
2018/7/25,40,Fukuoka,2018,7,25,4,0,34.7,73
2018/7/26,40,Fukuoka,2018,7,26,5,0,35.3,70
2018/7/27,40,Fukuoka,2018,7,27,6,0,34.6,75
2018/7/28,40,Fukuoka,2018,7,28,7,1,34.1,74
2018/7/29,40,Fukuoka,2018,7,29,1,1,29.8,83
2018/7/30,40,Fukuoka,2018,7,30,2,0,32.3,69
2018/8/1,40,Fukuoka,2018,8,1,4,0,34.9,63
2018/8/2,40,Fukuoka,2018,8,2,5,0,37.5,65
2018/8/3,40,Fukuoka,2018,8,3,6,0,34.6,67
2018/8/4,40,Fukuoka,2018,8,4,7,1,34.5,69
2018/8/5,40,Fukuoka,2018,8,5,1,1,34.5,69
2018/8/6,40,Fukuoka,2018,8,6,2,0,34.1,75
2018/8/7,40,Fukuoka,2018,8,7,3,0,33.9,74
2018/8/8,40,Fukuoka,2018,8,8,4,0,31.7,71
2018/8/9,40,Fukuoka,2018,8,9,5,0,32.6,73
2018/8/10,40,Fukuoka,2018,8,10,6,0,33.2,74
2018/8/11,40,Fukuoka,2018,8,11,7,1,36.1,68
2018/8/12,40,Fukuoka,2018,8,12,1,1,37.1,66
2018/8/13,40,Fukuoka,2018,8,13,2,0,36.2,67
2018/8/14,40,Fukuoka,2018,8,14,3,0,37,59
2018/8/15,40,Fukuoka,2018,8,15,4,0,31.7,72
2018/8/16,40,Fukuoka,2018,8,16,5,0,33.9,73
2018/8/17,40,Fukuoka,2018,8,17,6,0,32,65
2018/8/18,40,Fukuoka,2018,8,18,7,1,33.2,62
2018/8/19,40,Fukuoka,2018,8,19,1,1,32.4,67
2018/8/20,40,Fukuoka,2018,8,20,2,0,33.4,62
2018/8/21,40,Fukuoka,2018,8,21,3,0,38.1,55
2018/8/22,40,Fukuoka,2018,8,22,4,0,36.8,50
2018/8/23,40,Fukuoka,2018,8,23,5,0,36.9,66
2018/8/24,40,Fukuoka,2018,8,24,6,0,34.1,63
2018/8/25,40,Fukuoka,2018,8,25,7,1,36.4,76
2018/8/26,40,Fukuoka,2018,8,26,1,1,36.2,64
2018/8/27,40,Fukuoka,2018,8,27,2,0,33.8,72
2018/8/28,40,Fukuoka,2018,8,28,3,0,33.7,71
2018/8/29,40,Fukuoka,2018,8,29,4,0,35.1,70
2018/8/30,40,Fukuoka,2018,8,30,5,0,31.1,76
2018/9/1,40,Fukuoka,2018,9,1,7,1,27.8,87
2018/9/2,40,Fukuoka,2018,9,2,1,1,32.6,75
2018/9/3,40,Fukuoka,2018,9,3,2,0,34.8,68
2018/9/4,40,Fukuoka,2018,9,4,3,0,32.5,72
2018/9/5,40,Fukuoka,2018,9,5,4,0,32.1,54
2018/9/6,40,Fukuoka,2018,9,6,5,0,30.1,69
2018/9/7,40,Fukuoka,2018,9,7,6,0,29.5,77
2018/9/8,40,Fukuoka,2018,9,8,7,1,23.1,87
2018/9/9,40,Fukuoka,2018,9,9,1,1,25.5,87
2018/9/10,40,Fukuoka,2018,9,10,2,0,27.2,73
2018/9/11,40,Fukuoka,2018,9,11,3,0,28.6,68
2018/9/12,40,Fukuoka,2018,9,12,4,0,28.7,72
2018/9/13,40,Fukuoka,2018,9,13,5,0,30.5,79
2018/9/14,40,Fukuoka,2018,9,14,6,0,29.2,80
2018/9/15,40,Fukuoka,2018,9,15,7,1,29.8,83
2018/9/16,40,Fukuoka,2018,9,16,1,1,31.2,77
2018/9/17,40,Fukuoka,2018,9,17,2,1,28.8,75
2018/9/18,40,Fukuoka,2018,9,18,3,0,30.6,74
2018/9/19,40,Fukuoka,2018,9,19,4,0,30.8,66
2018/9/20,40,Fukuoka,2018,9,20,5,0,27.8,89
2018/9/21,40,Fukuoka,2018,9,21,6,0,30,85
2018/9/22,40,Fukuoka,2018,9,22,7,1,28.4,77
2018/9/23,40,Fukuoka,2018,9,23,1,1,28.6,70
2018/9/24,40,Fukuoka,2018,9,24,2,1,24.9,67
2018/9/25,40,Fukuoka,2018,9,25,3,0,27.4,64
2018/9/26,40,Fukuoka,2018,9,26,4,0,25.2,66
2018/9/27,40,Fukuoka,2018,9,27,5,0,27.8,59
2018/9/28,40,Fukuoka,2018,9,28,6,0,28.8,64
2018/9/29,40,Fukuoka,2018,9,29,7,1,20.5,91
2018/9/30,40,Fukuoka,2018,9,30,1,1,23,87
2019/6/1,40,Fukuoka,2019,6,1,7,1,25.8,68
2019/6/2,40,Fukuoka,2019,6,2,1,1,28,71
2019/6/3,40,Fukuoka,2019,6,3,2,0,28.1,68
2019/6/4,40,Fukuoka,2019,6,4,3,0,29.6,71
2019/6/5,40,Fukuoka,2019,6,5,4,0,31.1,74
2019/6/6,40,Fukuoka,2019,6,6,5,0,30.2,73
2019/6/7,40,Fukuoka,2019,6,7,6,0,30.9,73
2019/6/8,40,Fukuoka,2019,6,8,7,1,25,80
2019/6/9,40,Fukuoka,2019,6,9,1,1,25.9,74
2019/6/10,40,Fukuoka,2019,6,10,2,0,25.9,71
2019/6/11,40,Fukuoka,2019,6,11,3,0,25.8,70
2019/6/12,40,Fukuoka,2019,6,12,4,0,25.4,75
2019/6/13,40,Fukuoka,2019,6,13,5,0,28.6,72
2019/6/14,40,Fukuoka,2019,6,14,6,0,25.6,77
2019/6/15,40,Fukuoka,2019,6,15,7,1,22,88
2019/6/16,40,Fukuoka,2019,6,16,1,1,25.5,73
2019/6/17,40,Fukuoka,2019,6,17,2,0,27.4,68
2019/6/18,40,Fukuoka,2019,6,18,3,0,25.8,68
2019/6/19,40,Fukuoka,2019,6,19,4,0,28.5,71
2019/6/20,40,Fukuoka,2019,6,20,5,0,29.9,72
2019/6/21,40,Fukuoka,2019,6,21,6,0,30.9,68
2019/6/22,40,Fukuoka,2019,6,22,7,1,27.5,77
2019/6/23,40,Fukuoka,2019,6,23,1,1,25.7,67
2019/6/24,40,Fukuoka,2019,6,24,2,0,26.3,69
2019/6/25,40,Fukuoka,2019,6,25,3,0,30,68
2019/6/26,40,Fukuoka,2019,6,26,4,0,28.8,78
2019/6/27,40,Fukuoka,2019,6,27,5,0,32.1,81
2019/6/28,40,Fukuoka,2019,6,28,6,0,28.4,86
2019/6/29,40,Fukuoka,2019,6,29,7,1,29.6,79
2019/6/30,40,Fukuoka,2019,6,30,1,1,29.8,83
2019/7/1,40,Fukuoka,2019,7,1,2,0,28.2,86
2019/7/2,40,Fukuoka,2019,7,2,3,0,26,85
2019/7/3,40,Fukuoka,2019,7,3,4,0,25.3,91
2019/7/4,40,Fukuoka,2019,7,4,5,0,29.3,82
2019/7/5,40,Fukuoka,2019,7,5,6,0,28,81
2019/7/6,40,Fukuoka,2019,7,6,7,1,29.6,79
2019/7/7,40,Fukuoka,2019,7,7,1,1,28.8,78
2019/7/8,40,Fukuoka,2019,7,8,2,0,29.3,79
2019/7/9,40,Fukuoka,2019,7,9,3,0,28.7,86
2019/7/10,40,Fukuoka,2019,7,10,4,0,28.2,85
2019/7/11,40,Fukuoka,2019,7,11,5,0,29.7,71
2019/7/12,40,Fukuoka,2019,7,12,6,0,28.8,71
2019/7/13,40,Fukuoka,2019,7,13,7,1,23.9,92
2019/7/14,40,Fukuoka,2019,7,14,1,1,25.6,92
2019/7/15,40,Fukuoka,2019,7,15,2,1,28.2,83
2019/7/16,40,Fukuoka,2019,7,16,3,0,29.2,80
2019/7/17,40,Fukuoka,2019,7,17,4,0,31.2,85
2019/7/18,40,Fukuoka,2019,7,18,5,0,25.9,95
2019/7/19,40,Fukuoka,2019,7,19,6,0,28.5,82
2019/7/20,40,Fukuoka,2019,7,20,7,1,28.2,86
2019/7/21,40,Fukuoka,2019,7,21,1,1,29.3,92
2019/7/22,40,Fukuoka,2019,7,22,2,0,31.6,80
2019/7/23,40,Fukuoka,2019,7,23,3,0,32.3,79
2019/7/24,40,Fukuoka,2019,7,24,4,0,33.8,69
2019/7/25,40,Fukuoka,2019,7,25,5,0,34.4,73
2019/7/26,40,Fukuoka,2019,7,26,6,0,35,73
2019/7/27,40,Fukuoka,2019,7,27,7,1,33.6,69
2019/7/28,40,Fukuoka,2019,7,28,1,1,33.8,73
2019/7/29,40,Fukuoka,2019,7,29,2,0,32.7,74
2019/7/30,40,Fukuoka,2019,7,30,3,0,34.4,75
2019/8/1,40,Fukuoka,2019,8,1,5,0,35.1,71
2019/8/2,40,Fukuoka,2019,8,2,6,0,34.9,73
2019/8/3,40,Fukuoka,2019,8,3,7,1,37.6,63
2019/8/4,40,Fukuoka,2019,8,4,1,1,34.8,66
2019/8/5,40,Fukuoka,2019,8,5,2,0,33.2,75
2019/8/6,40,Fukuoka,2019,8,6,3,0,30,81
2019/8/7,40,Fukuoka,2019,8,7,4,0,34.8,78
2019/8/8,40,Fukuoka,2019,8,8,5,0,35.1,71
2019/8/9,40,Fukuoka,2019,8,9,6,0,33.3,70
2019/8/10,40,Fukuoka,2019,8,10,7,1,36,61
2019/8/11,40,Fukuoka,2019,8,11,1,1,36.3,59
2019/8/12,40,Fukuoka,2019,8,12,2,1,35.3,63
2019/8/13,40,Fukuoka,2019,8,13,3,0,34.9,73
2019/8/14,40,Fukuoka,2019,8,14,4,0,34.6,81
2019/8/15,40,Fukuoka,2019,8,15,5,0,28.4,92
2019/8/16,40,Fukuoka,2019,8,16,6,0,32.7,67
2019/8/17,40,Fukuoka,2019,8,17,7,1,32.5,72
2019/8/18,40,Fukuoka,2019,8,18,1,1,29.8,76
2019/8/19,40,Fukuoka,2019,8,19,2,0,29.8,79
2019/8/20,40,Fukuoka,2019,8,20,3,0,29.8,88
2019/8/21,40,Fukuoka,2019,8,21,4,0,33.9,78
2019/8/22,40,Fukuoka,2019,8,22,5,0,33.2,73
2019/8/23,40,Fukuoka,2019,8,23,6,0,32.5,78
2019/8/24,40,Fukuoka,2019,8,24,7,1,29.1,77
2019/8/25,40,Fukuoka,2019,8,25,1,1,24.8,81
2019/8/26,40,Fukuoka,2019,8,26,2,0,23.9,90
2019/8/27,40,Fukuoka,2019,8,27,3,0,26.3,93
2019/8/28,40,Fukuoka,2019,8,28,4,0,29.3,92
2019/8/29,40,Fukuoka,2019,8,29,5,0,29.4,91
2019/8/30,40,Fukuoka,2019,8,30,6,0,29.6,79
2019/9/1,40,Fukuoka,2019,9,1,1,0,25,90
2019/9/2,40,Fukuoka,2019,9,2,2,0,29.2,90
2019/9/3,40,Fukuoka,2019,9,3,3,0,31.9,78
2019/9/4,40,Fukuoka,2019,9,4,4,0,31.2,80
2019/9/5,40,Fukuoka,2019,9,5,5,0,33.2,75
2019/9/6,40,Fukuoka,2019,9,6,6,0,34.8,63
2019/9/7,40,Fukuoka,2019,9,7,7,1,30.8,70
2019/9/8,40,Fukuoka,2019,9,8,1,1,34.2,77
2019/9/9,40,Fukuoka,2019,9,9,2,0,34.8,71
2019/9/10,40,Fukuoka,2019,9,10,3,0,33.8,76
2019/9/11,40,Fukuoka,2019,9,11,4,0,34,76
2019/9/12,40,Fukuoka,2019,9,12,5,0,31.5,75
2019/9/13,40,Fukuoka,2019,9,13,6,0,30.8,70
2019/9/14,40,Fukuoka,2019,9,14,7,1,32.8,72
2019/9/15,40,Fukuoka,2019,9,15,1,1,31.3,78
2019/9/16,40,Fukuoka,2019,9,16,2,1,29.6,70
2019/9/17,40,Fukuoka,2019,9,17,3,0,29.7,71
2019/9/18,40,Fukuoka,2019,9,18,4,0,29.2,65
2019/9/19,40,Fukuoka,2019,9,19,5,0,28.5,62
2019/9/20,40,Fukuoka,2019,9,20,6,0,24.6,78
2019/9/21,40,Fukuoka,2019,9,21,7,1,25.4,78
2019/9/22,40,Fukuoka,2019,9,22,1,1,26.9,89
2019/9/23,40,Fukuoka,2019,9,23,2,1,25.9,90
2019/9/24,40,Fukuoka,2019,9,24,3,0,26.6,72
2019/9/25,40,Fukuoka,2019,9,25,4,0,27.3,70
2019/9/26,40,Fukuoka,2019,9,26,5,0,25.3,77
2019/9/27,40,Fukuoka,2019,9,27,6,0,30.5,77
2019/9/28,40,Fukuoka,2019,9,28,7,1,31.9,81
2019/9/29,40,Fukuoka,2019,9,29,1,1,27.6,87
2019/9/30,40,Fukuoka,2019,9,30,2,0,28.3,85
2015/6/1,41,Saga,2015,6,1,2,0,30.1,72
2015/6/2,41,Saga,2015,6,2,3,0,26.3,87
2015/6/3,41,Saga,2015,6,3,4,0,25.9,79
2015/6/4,41,Saga,2015,6,4,5,0,30.2,53
2015/6/5,41,Saga,2015,6,5,6,0,20.6,85
2015/6/6,41,Saga,2015,6,6,7,1,26.1,65
2015/6/7,41,Saga,2015,6,7,1,1,25.6,69
2015/6/8,41,Saga,2015,6,8,2,0,21.9,89
2015/6/9,41,Saga,2015,6,9,3,0,25.1,87
2015/6/10,41,Saga,2015,6,10,4,0,26.7,83
2015/6/11,41,Saga,2015,6,11,5,0,24.6,97
2015/6/12,41,Saga,2015,6,12,6,0,29.9,83
2015/6/13,41,Saga,2015,6,13,7,1,25.8,81
2015/6/14,41,Saga,2015,6,14,1,1,26.1,81
2015/6/15,41,Saga,2015,6,15,2,0,25.5,81
2015/6/16,41,Saga,2015,6,16,3,0,24.6,82
2015/6/17,41,Saga,2015,6,17,4,0,24.2,84
2015/6/18,41,Saga,2015,6,18,5,0,22.7,89
2015/6/19,41,Saga,2015,6,19,6,0,26.1,83
2015/6/20,41,Saga,2015,6,20,7,1,28,74
2015/6/21,41,Saga,2015,6,21,1,1,28.7,71
2015/6/22,41,Saga,2015,6,22,2,0,23.8,77
2015/6/23,41,Saga,2015,6,23,3,0,27.5,76
2015/6/24,41,Saga,2015,6,24,4,0,26.3,85
2015/6/25,41,Saga,2015,6,25,5,0,29.4,84
2015/6/26,41,Saga,2015,6,26,6,0,26.3,89
2015/6/27,41,Saga,2015,6,27,7,1,23.2,87
2015/6/28,41,Saga,2015,6,28,1,1,29.4,71
2015/6/29,41,Saga,2015,6,29,2,0,31.7,64
2015/6/30,41,Saga,2015,6,30,3,0,24.2,90
2015/7/1,41,Saga,2015,7,1,4,0,25.2,86
2015/7/2,41,Saga,2015,7,2,5,0,27.4,80
2015/7/3,41,Saga,2015,7,3,6,0,29.8,74
2015/7/4,41,Saga,2015,7,4,7,1,23.3,90
2015/7/5,41,Saga,2015,7,5,1,1,26.7,78
2015/7/6,41,Saga,2015,7,6,2,0,27.2,81
2015/7/7,41,Saga,2015,7,7,3,0,25.6,94
2015/7/8,41,Saga,2015,7,8,4,0,32.1,82
2015/7/9,41,Saga,2015,7,9,5,0,36.2,74
2015/7/10,41,Saga,2015,7,10,6,0,35.4,73
2015/7/11,41,Saga,2015,7,11,7,1,32,80
2015/7/12,41,Saga,2015,7,12,1,1,31.5,77
2015/7/13,41,Saga,2015,7,13,2,0,27.8,87
2015/7/14,41,Saga,2015,7,14,3,0,27.1,90
2015/7/15,41,Saga,2015,7,15,4,0,35.4,69
2015/7/16,41,Saga,2015,7,16,5,0,28.4,76
2015/7/17,41,Saga,2015,7,17,6,0,25.7,72
2015/7/18,41,Saga,2015,7,18,7,1,32.2,70
2015/7/19,41,Saga,2015,7,19,1,1,33.4,81
2015/7/20,41,Saga,2015,7,20,2,1,30.6,80
2015/7/21,41,Saga,2015,7,21,3,0,28,90
2015/7/22,41,Saga,2015,7,22,4,0,28,95
2015/7/23,41,Saga,2015,7,23,5,0,31.6,84
2015/7/24,41,Saga,2015,7,24,6,0,33.1,73
2015/7/25,41,Saga,2015,7,25,7,1,34.8,69
2015/7/26,41,Saga,2015,7,26,1,1,33.6,75
2015/7/27,41,Saga,2015,7,27,2,0,32.5,82
2015/7/28,41,Saga,2015,7,28,3,0,31.6,84
2015/7/29,41,Saga,2015,7,29,4,0,33.1,79
2015/7/30,41,Saga,2015,7,30,5,0,34,76
2015/8/1,41,Saga,2015,8,1,7,1,36,74
2015/8/2,41,Saga,2015,8,2,1,1,35.3,70
2015/8/3,41,Saga,2015,8,3,2,0,34.6,72
2015/8/4,41,Saga,2015,8,4,3,0,34.8,67
2015/8/5,41,Saga,2015,8,5,4,0,35.1,68
2015/8/6,41,Saga,2015,8,6,5,0,37.3,65
2015/8/7,41,Saga,2015,8,7,6,0,36.3,64
2015/8/8,41,Saga,2015,8,8,7,1,38.6,63
2015/8/9,41,Saga,2015,8,9,1,1,35.2,69
2015/8/10,41,Saga,2015,8,10,2,0,36.6,64
2015/8/11,41,Saga,2015,8,11,3,0,34,65
2015/8/12,41,Saga,2015,8,12,4,0,28.6,90
2015/8/13,41,Saga,2015,8,13,5,0,30.9,80
2015/8/14,41,Saga,2015,8,14,6,0,31.3,76
2015/8/15,41,Saga,2015,8,15,7,1,33.5,68
2015/8/16,41,Saga,2015,8,16,1,1,33.1,79
2015/8/17,41,Saga,2015,8,17,2,0,30.5,82
2015/8/18,41,Saga,2015,8,18,3,0,34,71
2015/8/19,41,Saga,2015,8,19,4,0,27.4,87
2015/8/20,41,Saga,2015,8,20,5,0,32.4,83
2015/8/21,41,Saga,2015,8,21,6,0,31.7,86
2015/8/22,41,Saga,2015,8,22,7,1,32.1,75
2015/8/23,41,Saga,2015,8,23,1,1,33,64
2015/8/24,41,Saga,2015,8,24,2,0,27.4,77
2015/8/25,41,Saga,2015,8,25,3,0,28.1,88
2015/8/26,41,Saga,2015,8,26,4,0,28.5,85
2015/8/27,41,Saga,2015,8,27,5,0,30.1,77
2015/8/28,41,Saga,2015,8,28,6,0,29.4,78
2015/8/29,41,Saga,2015,8,29,7,1,25.4,89
2015/8/30,41,Saga,2015,8,30,1,1,28.5,83
2015/9/1,41,Saga,2015,9,1,3,0,27.3,88
2015/9/2,41,Saga,2015,9,2,4,0,26.7,90
2015/9/3,41,Saga,2015,9,3,5,0,30.2,81
2015/9/4,41,Saga,2015,9,4,6,0,30.6,76
2015/9/5,41,Saga,2015,9,5,7,1,27.2,84
2015/9/6,41,Saga,2015,9,6,1,1,28,86
2015/9/7,41,Saga,2015,9,7,2,0,27.9,72
2015/9/8,41,Saga,2015,9,8,3,0,28.7,70
2015/9/9,41,Saga,2015,9,9,4,0,26,76
2015/9/10,41,Saga,2015,9,10,5,0,27.3,74
2015/9/11,41,Saga,2015,9,11,6,0,30,66
2015/9/12,41,Saga,2015,9,12,7,1,28.6,77
2015/9/13,41,Saga,2015,9,13,1,1,27.5,66
2015/9/14,41,Saga,2015,9,14,2,0,26.4,67
2015/9/15,41,Saga,2015,9,15,3,0,27,70
