Date,Prefecturename,HSAD
2017/8/1,Chiba,23
2017/8/2,Chiba,4
2017/8/3,Chiba,6
2017/8/4,Chiba,11
2017/8/5,Chiba,37
2017/8/6,Chiba,55
2017/8/7,Chiba,62
2017/8/8,Chiba,33
2017/8/9,Chiba,86
2017/8/10,Chiba,11
2017/8/11,Chiba,4
2017/8/12,Chiba,7
2017/8/13,Chiba,11
2017/8/14,Chiba,3
2017/8/15,Chiba,1
2017/8/16,Chiba,4
2017/8/17,Chiba,5
2017/8/18,Chiba,31
2017/8/19,Chiba,23
2017/8/20,Chiba,5
2017/8/21,Chiba,12
2017/8/22,Chiba,30
2017/8/23,Chiba,60
2017/8/24,Chiba,54
2017/8/25,Chiba,67
2017/8/26,Chiba,46
2017/8/27,Chiba,12
2017/8/28,Chiba,4
2017/8/29,Chiba,17
2017/8/30,Chiba,21
2017/9/1,Chiba,4
2017/9/2,Chiba,0
2017/9/3,Chiba,3
2017/9/4,Chiba,1
2017/9/5,Chiba,1
2017/9/6,Chiba,0
2017/9/7,Chiba,2
2017/9/8,Chiba,1
2017/9/9,Chiba,12
2017/9/10,Chiba,14
2017/9/11,Chiba,3
2017/9/12,Chiba,1
2017/9/13,Chiba,5
2017/9/14,Chiba,3
2017/9/15,Chiba,3
2017/9/16,Chiba,0
2017/9/17,Chiba,0
2017/9/18,Chiba,5
2017/9/19,Chiba,3
2017/9/20,Chiba,0
2017/9/21,Chiba,1
2017/9/22,Chiba,0
2017/9/23,Chiba,0
2017/9/24,Chiba,2
2017/9/25,Chiba,3
2017/9/26,Chiba,2
2017/9/27,Chiba,1
2017/9/28,Chiba,0
2017/9/29,Chiba,1
2017/9/30,Chiba,1
2018/6/1,Chiba,4
2018/6/2,Chiba,11
2018/6/3,Chiba,5
2018/6/4,Chiba,8
2018/6/5,Chiba,6
2018/6/6,Chiba,0
2018/6/7,Chiba,3
2018/6/8,Chiba,2
2018/6/9,Chiba,15
2018/6/10,Chiba,1
2018/6/11,Chiba,0
2018/6/12,Chiba,2
2018/6/13,Chiba,3
2018/6/14,Chiba,0
2018/6/15,Chiba,0
2018/6/16,Chiba,1
2018/6/17,Chiba,4
2018/6/18,Chiba,0
2018/6/19,Chiba,4
2018/6/20,Chiba,1
2018/6/21,Chiba,0
2018/6/22,Chiba,4
2018/6/23,Chiba,0
2018/6/24,Chiba,4
2018/6/25,Chiba,34
2018/6/26,Chiba,18
2018/6/27,Chiba,15
2018/6/28,Chiba,7
2018/6/29,Chiba,22
2018/6/30,Chiba,38
2018/7/1,Chiba,35
2018/7/2,Chiba,48
2018/7/3,Chiba,22
2018/7/4,Chiba,11
2018/7/5,Chiba,11
2018/7/6,Chiba,1
2018/7/7,Chiba,18
2018/7/8,Chiba,28
2018/7/9,Chiba,23
2018/7/10,Chiba,36
2018/7/11,Chiba,63
2018/7/12,Chiba,22
2018/7/13,Chiba,55
2018/7/14,Chiba,128
2018/7/15,Chiba,101
2018/7/16,Chiba,87
2018/7/17,Chiba,110
2018/7/18,Chiba,222
2018/7/19,Chiba,171
2018/7/20,Chiba,126
2018/7/21,Chiba,137
2018/7/22,Chiba,177
2018/7/23,Chiba,154
2018/7/24,Chiba,139
2018/7/25,Chiba,79
2018/7/26,Chiba,35
2018/7/27,Chiba,17
2018/7/28,Chiba,8
2018/7/29,Chiba,58
2018/7/30,Chiba,44
2018/8/1,Chiba,112
2018/8/2,Chiba,143
2018/8/3,Chiba,126
2018/8/4,Chiba,95
2018/8/5,Chiba,98
2018/8/6,Chiba,47
2018/8/7,Chiba,6
2018/8/8,Chiba,4
2018/8/9,Chiba,8
2018/8/10,Chiba,78
2018/8/11,Chiba,104
2018/8/12,Chiba,29
2018/8/13,Chiba,47
2018/8/14,Chiba,40
2018/8/15,Chiba,34
2018/8/16,Chiba,15
2018/8/17,Chiba,11
2018/8/18,Chiba,5
2018/8/19,Chiba,9
2018/8/20,Chiba,4
2018/8/21,Chiba,52
2018/8/22,Chiba,70
2018/8/23,Chiba,45
2018/8/24,Chiba,6
2018/8/25,Chiba,63
2018/8/26,Chiba,128
2018/8/27,Chiba,50
2018/8/28,Chiba,14
2018/8/29,Chiba,10
2018/8/30,Chiba,25
2018/9/1,Chiba,16
2018/9/2,Chiba,5
2018/9/3,Chiba,4
2018/9/4,Chiba,3
2018/9/5,Chiba,6
2018/9/6,Chiba,14
2018/9/7,Chiba,7
2018/9/8,Chiba,24
2018/9/9,Chiba,22
2018/9/10,Chiba,4
2018/9/11,Chiba,0
2018/9/12,Chiba,1
2018/9/13,Chiba,0
2018/9/14,Chiba,0
2018/9/15,Chiba,1
2018/9/16,Chiba,2
2018/9/17,Chiba,7
2018/9/18,Chiba,5
2018/9/19,Chiba,0
2018/9/20,Chiba,1
2018/9/21,Chiba,0
2018/9/22,Chiba,1
2018/9/23,Chiba,13
2018/9/24,Chiba,7
2018/9/25,Chiba,0
2018/9/26,Chiba,0
2018/9/27,Chiba,0
2018/9/28,Chiba,6
2018/9/29,Chiba,0
2018/9/30,Chiba,0
2019/6/1,Chiba,5
2019/6/2,Chiba,4
2019/6/3,Chiba,4
2019/6/4,Chiba,5
2019/6/5,Chiba,6
2019/6/6,Chiba,18
2019/6/7,Chiba,2
2019/6/8,Chiba,2
2019/6/9,Chiba,1
2019/6/10,Chiba,0
2019/6/11,Chiba,0
2019/6/12,Chiba,1
2019/6/13,Chiba,4
2019/6/14,Chiba,2
2019/6/15,Chiba,0
2019/6/16,Chiba,3
2019/6/17,Chiba,5
2019/6/18,Chiba,8
2019/6/19,Chiba,6
2019/6/20,Chiba,6
2019/6/21,Chiba,9
2019/6/22,Chiba,2
2019/6/23,Chiba,4
2019/6/24,Chiba,0
2019/6/25,Chiba,7
2019/6/26,Chiba,7
2019/6/27,Chiba,5
2019/6/28,Chiba,10
2019/6/29,Chiba,1
2019/6/30,Chiba,1
2019/7/1,Chiba,2
2019/7/2,Chiba,4
2019/7/3,Chiba,7
2019/7/4,Chiba,0
2019/7/5,Chiba,3
2019/7/6,Chiba,0
2019/7/7,Chiba,0
2019/7/8,Chiba,0
2019/7/9,Chiba,2
2019/7/10,Chiba,3
2019/7/11,Chiba,2
2019/7/12,Chiba,0
2019/7/13,Chiba,10
2019/7/14,Chiba,0
2019/7/15,Chiba,0
2019/7/16,Chiba,0
2019/7/17,Chiba,7
2019/7/18,Chiba,21
2019/7/19,Chiba,15
2019/7/20,Chiba,17
2019/7/21,Chiba,10
2019/7/22,Chiba,7
2019/7/23,Chiba,10
2019/7/24,Chiba,28
2019/7/25,Chiba,63
2019/7/26,Chiba,42
2019/7/27,Chiba,35
2019/7/28,Chiba,35
2019/7/29,Chiba,77
2019/7/30,Chiba,75
2019/8/1,Chiba,201
2019/8/2,Chiba,183
2019/8/3,Chiba,135
2019/8/4,Chiba,116
2019/8/5,Chiba,91
2019/8/6,Chiba,117
2019/8/7,Chiba,99
2019/8/8,Chiba,90
2019/8/9,Chiba,92
2019/8/10,Chiba,80
2019/8/11,Chiba,49
2019/8/12,Chiba,38
2019/8/13,Chiba,54
2019/8/14,Chiba,41
2019/8/15,Chiba,48
2019/8/16,Chiba,20
2019/8/17,Chiba,84
2019/8/18,Chiba,56
2019/8/19,Chiba,37
2019/8/20,Chiba,31
2019/8/21,Chiba,22
2019/8/22,Chiba,12
2019/8/23,Chiba,12
2019/8/24,Chiba,23
2019/8/25,Chiba,11
2019/8/26,Chiba,13
2019/8/27,Chiba,14
2019/8/28,Chiba,3
2019/8/29,Chiba,22
2019/8/30,Chiba,5
2019/9/1,Chiba,20
2019/9/2,Chiba,32
2019/9/3,Chiba,9
2019/9/4,Chiba,0
2019/9/5,Chiba,10
2019/9/6,Chiba,36
2019/9/7,Chiba,44
2019/9/8,Chiba,37
2019/9/9,Chiba,94
2019/9/10,Chiba,214
2019/9/11,Chiba,138
2019/9/12,Chiba,37
2019/9/13,Chiba,7
2019/9/14,Chiba,7
2019/9/15,Chiba,9
2019/9/16,Chiba,7
2019/9/17,Chiba,16
2019/9/18,Chiba,1
2019/9/19,Chiba,4
2019/9/20,Chiba,2
2019/9/21,Chiba,0
2019/9/22,Chiba,1
2019/9/23,Chiba,9
2019/9/24,Chiba,32
2019/9/25,Chiba,7
2019/9/26,Chiba,5
2019/9/27,Chiba,4
2019/9/28,Chiba,6
2019/9/29,Chiba,1
2019/9/30,Chiba,1
2015/6/1,Tokyo,3
2015/6/2,Tokyo,10
2015/6/3,Tokyo,2
2015/6/4,Tokyo,5
2015/6/5,Tokyo,0
2015/6/6,Tokyo,1
2015/6/7,Tokyo,11
2015/6/8,Tokyo,5
2015/6/9,Tokyo,0
2015/6/10,Tokyo,6
2015/6/11,Tokyo,5
2015/6/12,Tokyo,1
2015/6/13,Tokyo,9
2015/6/14,Tokyo,5
2015/6/15,Tokyo,23
2015/6/16,Tokyo,12
2015/6/17,Tokyo,3
2015/6/18,Tokyo,1
2015/6/19,Tokyo,0
2015/6/20,Tokyo,6
2015/6/21,Tokyo,1
2015/6/22,Tokyo,6
2015/6/23,Tokyo,3
2015/6/24,Tokyo,17
2015/6/25,Tokyo,9
2015/6/26,Tokyo,5
2015/6/27,Tokyo,2
2015/6/28,Tokyo,15
2015/6/29,Tokyo,9
2015/6/30,Tokyo,3
2015/7/1,Tokyo,1
2015/7/2,Tokyo,1
2015/7/3,Tokyo,1
2015/7/4,Tokyo,6
2015/7/5,Tokyo,1
2015/7/6,Tokyo,0
2015/7/7,Tokyo,1
2015/7/8,Tokyo,3
2015/7/9,Tokyo,1
2015/7/10,Tokyo,23
2015/7/11,Tokyo,56
2015/7/12,Tokyo,78
2015/7/13,Tokyo,145
2015/7/14,Tokyo,133
2015/7/15,Tokyo,111
2015/7/16,Tokyo,33
2015/7/17,Tokyo,24
2015/7/18,Tokyo,24
2015/7/19,Tokyo,108
2015/7/20,Tokyo,108
2015/7/21,Tokyo,176
2015/7/22,Tokyo,101
2015/7/23,Tokyo,34
2015/7/24,Tokyo,73
2015/7/25,Tokyo,148
2015/7/26,Tokyo,187
2015/7/27,Tokyo,200
2015/7/28,Tokyo,155
2015/7/29,Tokyo,95
2015/7/30,Tokyo,109
2015/8/1,Tokyo,221
2015/8/2,Tokyo,158
2015/8/3,Tokyo,203
2015/8/4,Tokyo,146
2015/8/5,Tokyo,132
2015/8/6,Tokyo,170
2015/8/7,Tokyo,202
2015/8/8,Tokyo,70
2015/8/9,Tokyo,52
2015/8/10,Tokyo,49
2015/8/11,Tokyo,62
2015/8/12,Tokyo,52
2015/8/13,Tokyo,31
2015/8/14,Tokyo,41
2015/8/15,Tokyo,36
2015/8/16,Tokyo,32
2015/8/17,Tokyo,14
2015/8/18,Tokyo,57
2015/8/19,Tokyo,43
2015/8/20,Tokyo,13
2015/8/21,Tokyo,12
2015/8/22,Tokyo,72
2015/8/23,Tokyo,17
2015/8/24,Tokyo,8
2015/8/25,Tokyo,2
2015/8/26,Tokyo,0
2015/8/27,Tokyo,5
2015/8/28,Tokyo,3
2015/8/29,Tokyo,0
2015/8/30,Tokyo,0
2015/9/1,Tokyo,2
2015/9/2,Tokyo,14
2015/9/3,Tokyo,3
2015/9/4,Tokyo,3
2015/9/5,Tokyo,3
2015/9/6,Tokyo,6
2015/9/7,Tokyo,0
2015/9/8,Tokyo,2
2015/9/9,Tokyo,0
2015/9/10,Tokyo,0
2015/9/11,Tokyo,8
2015/9/12,Tokyo,15
2015/9/13,Tokyo,2
2015/9/14,Tokyo,0
2015/9/15,Tokyo,0
2015/9/16,Tokyo,0
2015/9/17,Tokyo,0
2015/9/18,Tokyo,1
2015/9/19,Tokyo,8
2015/9/20,Tokyo,5
2015/9/21,Tokyo,2
2015/9/22,Tokyo,4
2015/9/23,Tokyo,4
2015/9/24,Tokyo,1
2015/9/25,Tokyo,0
2015/9/26,Tokyo,0
2015/9/27,Tokyo,0
2015/9/28,Tokyo,0
2015/9/29,Tokyo,0
2015/9/30,Tokyo,0
2016/6/1,Tokyo,4
2016/6/2,Tokyo,4
2016/6/3,Tokyo,4
2016/6/4,Tokyo,4
2016/6/5,Tokyo,2
2016/6/6,Tokyo,0
2016/6/7,Tokyo,0
2016/6/8,Tokyo,5
2016/6/9,Tokyo,0
2016/6/10,Tokyo,13
2016/6/11,Tokyo,13
2016/6/12,Tokyo,9
2016/6/13,Tokyo,0
2016/6/14,Tokyo,5
2016/6/15,Tokyo,2
2016/6/16,Tokyo,1
2016/6/17,Tokyo,17
2016/6/18,Tokyo,43
2016/6/19,Tokyo,9
2016/6/20,Tokyo,15
2016/6/21,Tokyo,5
2016/6/22,Tokyo,1
2016/6/23,Tokyo,4
2016/6/24,Tokyo,1
2016/6/25,Tokyo,5
2016/6/26,Tokyo,22
2016/6/27,Tokyo,11
2016/6/28,Tokyo,1
2016/6/29,Tokyo,4
2016/6/30,Tokyo,3
2016/7/1,Tokyo,25
2016/7/2,Tokyo,44
2016/7/3,Tokyo,111
2016/7/4,Tokyo,93
2016/7/5,Tokyo,10
2016/7/6,Tokyo,10
2016/7/7,Tokyo,89
2016/7/8,Tokyo,20
2016/7/9,Tokyo,7
2016/7/10,Tokyo,43
2016/7/11,Tokyo,71
2016/7/12,Tokyo,56
2016/7/13,Tokyo,8
2016/7/14,Tokyo,40
2016/7/15,Tokyo,9
2016/7/16,Tokyo,19
2016/7/17,Tokyo,16
2016/7/18,Tokyo,80
2016/7/19,Tokyo,64
2016/7/20,Tokyo,36
2016/7/21,Tokyo,4
2016/7/22,Tokyo,7
2016/7/23,Tokyo,15
2016/7/24,Tokyo,20
2016/7/25,Tokyo,12
2016/7/26,Tokyo,9
2016/7/27,Tokyo,5
2016/7/28,Tokyo,27
2016/7/29,Tokyo,54
2016/7/30,Tokyo,62
2016/8/1,Tokyo,24
2016/8/2,Tokyo,29
2016/8/3,Tokyo,41
2016/8/4,Tokyo,60
2016/8/5,Tokyo,67
2016/8/6,Tokyo,116
2016/8/7,Tokyo,62
2016/8/8,Tokyo,58
2016/8/9,Tokyo,107
2016/8/10,Tokyo,84
2016/8/11,Tokyo,36
2016/8/12,Tokyo,30
2016/8/13,Tokyo,31
2016/8/14,Tokyo,26
2016/8/15,Tokyo,23
2016/8/16,Tokyo,14
2016/8/17,Tokyo,75
2016/8/18,Tokyo,34
2016/8/19,Tokyo,31
2016/8/20,Tokyo,10
2016/8/21,Tokyo,43
2016/8/22,Tokyo,4
2016/8/23,Tokyo,26
2016/8/24,Tokyo,22
2016/8/25,Tokyo,51
2016/8/26,Tokyo,44
2016/8/27,Tokyo,6
2016/8/28,Tokyo,1
2016/8/29,Tokyo,10
2016/8/30,Tokyo,0
2016/9/1,Tokyo,20
2016/9/2,Tokyo,22
2016/9/3,Tokyo,22
2016/9/4,Tokyo,17
2016/9/5,Tokyo,26
2016/9/6,Tokyo,30
2016/9/7,Tokyo,8
2016/9/8,Tokyo,5
2016/9/9,Tokyo,13
2016/9/10,Tokyo,23
2016/9/11,Tokyo,2
2016/9/12,Tokyo,1
2016/9/13,Tokyo,2
2016/9/14,Tokyo,3
2016/9/15,Tokyo,3
2016/9/16,Tokyo,0
2016/9/17,Tokyo,9
2016/9/18,Tokyo,6
2016/9/19,Tokyo,0
2016/9/20,Tokyo,0
2016/9/21,Tokyo,0
2016/9/22,Tokyo,0
2016/9/23,Tokyo,0
2016/9/24,Tokyo,2
2016/9/25,Tokyo,9
2016/9/26,Tokyo,12
2016/9/27,Tokyo,9
2016/9/28,Tokyo,7
2016/9/29,Tokyo,2
2016/9/30,Tokyo,0
2017/6/1,Tokyo,13
2017/6/2,Tokyo,19
2017/6/3,Tokyo,14
2017/6/4,Tokyo,13
2017/6/5,Tokyo,5
2017/6/6,Tokyo,2
2017/6/7,Tokyo,2
2017/6/8,Tokyo,1
2017/6/9,Tokyo,8
2017/6/10,Tokyo,14
2017/6/11,Tokyo,6
2017/6/12,Tokyo,3
2017/6/13,Tokyo,0
2017/6/14,Tokyo,1
2017/6/15,Tokyo,14
2017/6/16,Tokyo,7
2017/6/17,Tokyo,13
2017/6/18,Tokyo,2
2017/6/19,Tokyo,10
2017/6/20,Tokyo,11
2017/6/21,Tokyo,0
2017/6/22,Tokyo,8
2017/6/23,Tokyo,19
2017/6/24,Tokyo,14
2017/6/25,Tokyo,7
2017/6/26,Tokyo,4
2017/6/27,Tokyo,5
2017/6/28,Tokyo,6
2017/6/29,Tokyo,7
2017/6/30,Tokyo,4
2017/7/1,Tokyo,2
2017/7/2,Tokyo,31
2017/7/3,Tokyo,67
2017/7/4,Tokyo,24
2017/7/5,Tokyo,34
2017/7/6,Tokyo,24
2017/7/7,Tokyo,44
2017/7/8,Tokyo,89
2017/7/9,Tokyo,54
2017/7/10,Tokyo,73
2017/7/11,Tokyo,51
2017/7/12,Tokyo,126
2017/7/13,Tokyo,74
2017/7/14,Tokyo,86
2017/7/15,Tokyo,96
2017/7/16,Tokyo,121
2017/7/17,Tokyo,89
2017/7/18,Tokyo,45
2017/7/19,Tokyo,48
2017/7/20,Tokyo,63
2017/7/21,Tokyo,76
2017/7/22,Tokyo,81
2017/7/23,Tokyo,15
2017/7/24,Tokyo,61
2017/7/25,Tokyo,73
2017/7/26,Tokyo,14
2017/7/27,Tokyo,14
2017/7/28,Tokyo,36
2017/7/29,Tokyo,35
2017/7/30,Tokyo,17
2017/8/1,Tokyo,29
2017/8/2,Tokyo,5
2017/8/3,Tokyo,13
2017/8/4,Tokyo,21
2017/8/5,Tokyo,48
2017/8/6,Tokyo,78
2017/8/7,Tokyo,61
2017/8/8,Tokyo,58
2017/8/9,Tokyo,142
2017/8/10,Tokyo,24
2017/8/11,Tokyo,11
2017/8/12,Tokyo,19
2017/8/13,Tokyo,26
2017/8/14,Tokyo,3
2017/8/15,Tokyo,1
2017/8/16,Tokyo,2
2017/8/17,Tokyo,11
2017/8/18,Tokyo,20
2017/8/19,Tokyo,46
2017/8/20,Tokyo,9
2017/8/21,Tokyo,23
2017/8/22,Tokyo,38
2017/8/23,Tokyo,62
2017/8/24,Tokyo,65
2017/8/25,Tokyo,74
2017/8/26,Tokyo,54
2017/8/27,Tokyo,18
2017/8/28,Tokyo,15
2017/8/29,Tokyo,38
2017/8/30,Tokyo,24
2017/9/1,Tokyo,3
2017/9/2,Tokyo,0
2017/9/3,Tokyo,7
2017/9/4,Tokyo,2
2017/9/5,Tokyo,5
2017/9/6,Tokyo,0
2017/9/7,Tokyo,2
2017/9/8,Tokyo,3
2017/9/9,Tokyo,7
2017/9/10,Tokyo,19
2017/9/11,Tokyo,7
2017/9/12,Tokyo,0
2017/9/13,Tokyo,10
2017/9/14,Tokyo,2
2017/9/15,Tokyo,1
2017/9/16,Tokyo,1
2017/9/17,Tokyo,0
2017/9/18,Tokyo,25
2017/9/19,Tokyo,9
2017/9/20,Tokyo,0
2017/9/21,Tokyo,3
2017/9/22,Tokyo,2
2017/9/23,Tokyo,2
2017/9/24,Tokyo,3
2017/9/25,Tokyo,2
2017/9/26,Tokyo,6
2017/9/27,Tokyo,0
2017/9/28,Tokyo,1
2017/9/29,Tokyo,0
2017/9/30,Tokyo,0
2018/6/1,Tokyo,2
2018/6/2,Tokyo,9
2018/6/3,Tokyo,8
2018/6/4,Tokyo,8
2018/6/5,Tokyo,7
2018/6/6,Tokyo,1
2018/6/7,Tokyo,3
2018/6/8,Tokyo,10
2018/6/9,Tokyo,37
2018/6/10,Tokyo,1
2018/6/11,Tokyo,2
2018/6/12,Tokyo,7
2018/6/13,Tokyo,3
2018/6/14,Tokyo,1
2018/6/15,Tokyo,0
2018/6/16,Tokyo,0
2018/6/17,Tokyo,2
2018/6/18,Tokyo,0
2018/6/19,Tokyo,11
2018/6/20,Tokyo,0
2018/6/21,Tokyo,0
2018/6/22,Tokyo,8
2018/6/23,Tokyo,1
2018/6/24,Tokyo,6
2018/6/25,Tokyo,45
2018/6/26,Tokyo,27
2018/6/27,Tokyo,21
2018/6/28,Tokyo,20
2018/6/29,Tokyo,44
2018/6/30,Tokyo,63
2018/7/1,Tokyo,58
2018/7/2,Tokyo,85
2018/7/3,Tokyo,71
2018/7/4,Tokyo,37
2018/7/5,Tokyo,18
2018/7/6,Tokyo,6
2018/7/7,Tokyo,13
2018/7/8,Tokyo,41
2018/7/9,Tokyo,56
2018/7/10,Tokyo,120
2018/7/11,Tokyo,79
2018/7/12,Tokyo,25
2018/7/13,Tokyo,86
2018/7/14,Tokyo,156
2018/7/15,Tokyo,182
2018/7/16,Tokyo,194
2018/7/17,Tokyo,264
2018/7/18,Tokyo,341
2018/7/19,Tokyo,297
2018/7/20,Tokyo,259
2018/7/21,Tokyo,315
2018/7/22,Tokyo,309
2018/7/23,Tokyo,406
2018/7/24,Tokyo,307
2018/7/25,Tokyo,187
2018/7/26,Tokyo,92
2018/7/27,Tokyo,54
2018/7/28,Tokyo,19
2018/7/29,Tokyo,82
2018/7/30,Tokyo,91
2018/8/1,Tokyo,245
2018/8/2,Tokyo,233
2018/8/3,Tokyo,247
2018/8/4,Tokyo,167
2018/8/5,Tokyo,183
2018/8/6,Tokyo,145
2018/8/7,Tokyo,27
2018/8/8,Tokyo,10
2018/8/9,Tokyo,42
2018/8/10,Tokyo,204
2018/8/11,Tokyo,120
2018/8/12,Tokyo,48
2018/8/13,Tokyo,61
2018/8/14,Tokyo,75
2018/8/15,Tokyo,66
2018/8/16,Tokyo,48
2018/8/17,Tokyo,15
2018/8/18,Tokyo,18
2018/8/19,Tokyo,8
2018/8/20,Tokyo,4
2018/8/21,Tokyo,49
2018/8/22,Tokyo,88
2018/8/23,Tokyo,57
2018/8/24,Tokyo,19
2018/8/25,Tokyo,139
2018/8/26,Tokyo,188
2018/8/27,Tokyo,118
2018/8/28,Tokyo,31
2018/8/29,Tokyo,9
2018/8/30,Tokyo,43
2018/9/1,Tokyo,19
2018/9/2,Tokyo,5
2018/9/3,Tokyo,3
2018/9/4,Tokyo,2
2018/9/5,Tokyo,10
2018/9/6,Tokyo,9
2018/9/7,Tokyo,8
2018/9/8,Tokyo,21
2018/9/9,Tokyo,27
2018/9/10,Tokyo,8
2018/9/11,Tokyo,3
2018/9/12,Tokyo,2
2018/9/13,Tokyo,3
2018/9/14,Tokyo,2
2018/9/15,Tokyo,1
2018/9/16,Tokyo,1
2018/9/17,Tokyo,11
2018/9/18,Tokyo,2
2018/9/19,Tokyo,3
2018/9/20,Tokyo,2
2018/9/21,Tokyo,0
2018/9/22,Tokyo,0
2018/9/23,Tokyo,6
2018/9/24,Tokyo,4
2018/9/25,Tokyo,1
2018/9/26,Tokyo,0
2018/9/27,Tokyo,1
2018/9/28,Tokyo,2
2018/9/29,Tokyo,0
2018/9/30,Tokyo,1
2019/6/1,Tokyo,7
2019/6/2,Tokyo,2
2019/6/3,Tokyo,7
2019/6/4,Tokyo,7
2019/6/5,Tokyo,5
2019/6/6,Tokyo,46
2019/6/7,Tokyo,4
2019/6/8,Tokyo,6
2019/6/9,Tokyo,2
2019/6/10,Tokyo,0
2019/6/11,Tokyo,2
2019/6/12,Tokyo,1
2019/6/13,Tokyo,11
2019/6/14,Tokyo,5
2019/6/15,Tokyo,0
2019/6/16,Tokyo,29
2019/6/17,Tokyo,3
2019/6/18,Tokyo,10
2019/6/19,Tokyo,11
2019/6/20,Tokyo,7
2019/6/21,Tokyo,15
2019/6/22,Tokyo,1
2019/6/23,Tokyo,3
2019/6/24,Tokyo,0
2019/6/25,Tokyo,8
2019/6/26,Tokyo,17
2019/6/27,Tokyo,7
2019/6/28,Tokyo,15
2019/6/29,Tokyo,2
2019/6/30,Tokyo,1
2019/7/1,Tokyo,3
2019/7/2,Tokyo,8
2019/7/3,Tokyo,10
2019/7/4,Tokyo,1
2019/7/5,Tokyo,6
2019/7/6,Tokyo,0
2019/7/7,Tokyo,1
2019/7/8,Tokyo,1
2019/7/9,Tokyo,0
2019/7/10,Tokyo,5
2019/7/11,Tokyo,0
2019/7/12,Tokyo,1
2019/7/13,Tokyo,6
2019/7/14,Tokyo,0
2019/7/15,Tokyo,0
2019/7/16,Tokyo,1
2019/7/17,Tokyo,8
2019/7/18,Tokyo,11
2019/7/19,Tokyo,28
2019/7/20,Tokyo,32
2019/7/21,Tokyo,14
2019/7/22,Tokyo,7
2019/7/23,Tokyo,10
2019/7/24,Tokyo,37
2019/7/25,Tokyo,64
2019/7/26,Tokyo,70
2019/7/27,Tokyo,40
2019/7/28,Tokyo,76
2019/7/29,Tokyo,144
2019/7/30,Tokyo,209
2019/8/1,Tokyo,363
2019/8/2,Tokyo,367
2019/8/3,Tokyo,329
2019/8/4,Tokyo,221
2019/8/5,Tokyo,224
2019/8/6,Tokyo,230
2019/8/7,Tokyo,280
2019/8/8,Tokyo,228
2019/8/9,Tokyo,205
2019/8/10,Tokyo,167
2019/8/11,Tokyo,149
2019/8/12,Tokyo,98
2019/8/13,Tokyo,78
2019/8/14,Tokyo,66
2019/8/15,Tokyo,62
2019/8/16,Tokyo,56
2019/8/17,Tokyo,184
2019/8/18,Tokyo,107
2019/8/19,Tokyo,66
2019/8/20,Tokyo,45
2019/8/21,Tokyo,33
2019/8/22,Tokyo,31
2019/8/23,Tokyo,26
2019/8/24,Tokyo,43
2019/8/25,Tokyo,34
2019/8/26,Tokyo,11
2019/8/27,Tokyo,6
2019/8/28,Tokyo,9
2019/8/29,Tokyo,48
2019/8/30,Tokyo,12
2019/9/1,Tokyo,20
2019/9/2,Tokyo,37
2019/9/3,Tokyo,11
2019/9/4,Tokyo,7
2019/9/5,Tokyo,10
2019/9/6,Tokyo,39
2019/9/7,Tokyo,48
2019/9/8,Tokyo,50
2019/9/9,Tokyo,79
2019/9/10,Tokyo,125
2019/9/11,Tokyo,39
2019/9/12,Tokyo,11
2019/9/13,Tokyo,5
2019/9/14,Tokyo,3
2019/9/15,Tokyo,12
2019/9/16,Tokyo,3
2019/9/17,Tokyo,19
2019/9/18,Tokyo,2
2019/9/19,Tokyo,2
2019/9/20,Tokyo,6
2019/9/21,Tokyo,2
2019/9/22,Tokyo,6
2019/9/23,Tokyo,9
2019/9/24,Tokyo,2
2019/9/25,Tokyo,5
2019/9/26,Tokyo,2
2019/9/27,Tokyo,6
2019/9/28,Tokyo,6
2019/9/29,Tokyo,6
2019/9/30,Tokyo,2
2015/6/1,Kanagawa,6
2015/6/2,Kanagawa,5
2015/6/3,Kanagawa,2
2015/6/4,Kanagawa,4
2015/6/5,Kanagawa,1
2015/6/6,Kanagawa,1
2015/6/7,Kanagawa,6
2015/6/8,Kanagawa,0
2015/6/9,Kanagawa,0
2015/6/10,Kanagawa,5
2015/6/11,Kanagawa,1
2015/6/12,Kanagawa,1
2015/6/13,Kanagawa,7
2015/6/14,Kanagawa,0
2015/6/15,Kanagawa,8
2015/6/16,Kanagawa,2
2015/6/17,Kanagawa,2
2015/6/18,Kanagawa,5
2015/6/19,Kanagawa,1
2015/6/20,Kanagawa,6
2015/6/21,Kanagawa,1
2015/6/22,Kanagawa,4
2015/6/23,Kanagawa,5
2015/6/24,Kanagawa,8
2015/6/25,Kanagawa,11
2015/6/26,Kanagawa,1
2015/6/27,Kanagawa,3
2015/6/28,Kanagawa,8
2015/6/29,Kanagawa,2
2015/6/30,Kanagawa,3
2015/7/1,Kanagawa,2
2015/7/2,Kanagawa,1
2015/7/3,Kanagawa,1
2015/7/4,Kanagawa,2
2015/7/5,Kanagawa,0
2015/7/6,Kanagawa,1
2015/7/7,Kanagawa,0
2015/7/8,Kanagawa,2
2015/7/9,Kanagawa,2
2015/7/10,Kanagawa,10
2015/7/11,Kanagawa,35
2015/7/12,Kanagawa,54
2015/7/13,Kanagawa,81
2015/7/14,Kanagawa,69
2015/7/15,Kanagawa,72
2015/7/16,Kanagawa,11
2015/7/17,Kanagawa,15
2015/7/18,Kanagawa,20
2015/7/19,Kanagawa,75
