Date,Prefecture,HSAD
28/09/2017,Nagano,0
29/09/2017,Nagano,1
30/09/2017,Nagano,2
01/06/2018,Nagano,0
02/06/2018,Nagano,5
03/06/2018,Nagano,11
04/06/2018,Nagano,9
05/06/2018,Nagano,3
06/06/2018,Nagano,0
07/06/2018,Nagano,6
08/06/2018,Nagano,2
09/06/2018,Nagano,10
10/06/2018,Nagano,0
11/06/2018,Nagano,0
12/06/2018,Nagano,1
13/06/2018,Nagano,1
14/06/2018,Nagano,2
15/06/2018,Nagano,0
16/06/2018,Nagano,1
17/06/2018,Nagano,3
18/06/2018,Nagano,0
19/06/2018,Nagano,2
20/06/2018,Nagano,0
21/06/2018,Nagano,1
22/06/2018,Nagano,6
23/06/2018,Nagano,0
24/06/2018,Nagano,4
25/06/2018,Nagano,7
26/06/2018,Nagano,6
27/06/2018,Nagano,3
28/06/2018,Nagano,1
29/06/2018,Nagano,6
30/06/2018,Nagano,13
01/07/2018,Nagano,22
02/07/2018,Nagano,28
03/07/2018,Nagano,21
04/07/2018,Nagano,0
05/07/2018,Nagano,1
06/07/2018,Nagano,1
07/07/2018,Nagano,0
08/07/2018,Nagano,5
09/07/2018,Nagano,19
10/07/2018,Nagano,8
11/07/2018,Nagano,17
12/07/2018,Nagano,8
13/07/2018,Nagano,10
14/07/2018,Nagano,32
15/07/2018,Nagano,55
16/07/2018,Nagano,49
17/07/2018,Nagano,39
18/07/2018,Nagano,52
19/07/2018,Nagano,69
20/07/2018,Nagano,78
21/07/2018,Nagano,74
22/07/2018,Nagano,65
23/07/2018,Nagano,52
24/07/2018,Nagano,43
25/07/2018,Nagano,35
26/07/2018,Nagano,16
27/07/2018,Nagano,12
28/07/2018,Nagano,7
29/07/2018,Nagano,13
30/07/2018,Nagano,23
01/08/2018,Nagano,28
02/08/2018,Nagano,30
03/08/2018,Nagano,20
04/08/2018,Nagano,39
05/08/2018,Nagano,24
06/08/2018,Nagano,23
07/08/2018,Nagano,12
08/08/2018,Nagano,16
09/08/2018,Nagano,10
10/08/2018,Nagano,15
11/08/2018,Nagano,13
12/08/2018,Nagano,13
13/08/2018,Nagano,8
14/08/2018,Nagano,14
15/08/2018,Nagano,8
16/08/2018,Nagano,0
17/08/2018,Nagano,0
18/08/2018,Nagano,1
19/08/2018,Nagano,1
20/08/2018,Nagano,4
21/08/2018,Nagano,10
22/08/2018,Nagano,25
23/08/2018,Nagano,11
24/08/2018,Nagano,3
25/08/2018,Nagano,15
26/08/2018,Nagano,15
27/08/2018,Nagano,6
28/08/2018,Nagano,2
29/08/2018,Nagano,2
30/08/2018,Nagano,2
01/09/2018,Nagano,2
02/09/2018,Nagano,0
03/09/2018,Nagano,3
04/09/2018,Nagano,0
05/09/2018,Nagano,0
06/09/2018,Nagano,0
07/09/2018,Nagano,1
08/09/2018,Nagano,0
09/09/2018,Nagano,0
10/09/2018,Nagano,0
11/09/2018,Nagano,0
12/09/2018,Nagano,1
13/09/2018,Nagano,0
14/09/2018,Nagano,0
15/09/2018,Nagano,0
16/09/2018,Nagano,2
17/09/2018,Nagano,1
18/09/2018,Nagano,0
19/09/2018,Nagano,0
20/09/2018,Nagano,0
21/09/2018,Nagano,0
22/09/2018,Nagano,1
23/09/2018,Nagano,2
24/09/2018,Nagano,0
25/09/2018,Nagano,0
26/09/2018,Nagano,0
27/09/2018,Nagano,0
28/09/2018,Nagano,1
29/09/2018,Nagano,1
30/09/2018,Nagano,1
01/06/2019,Nagano,4
02/06/2019,Nagano,2
03/06/2019,Nagano,6
04/06/2019,Nagano,2
05/06/2019,Nagano,4
06/06/2019,Nagano,4
07/06/2019,Nagano,0
08/06/2019,Nagano,0
09/06/2019,Nagano,0
10/06/2019,Nagano,0
11/06/2019,Nagano,0
12/06/2019,Nagano,1
13/06/2019,Nagano,1
14/06/2019,Nagano,2
15/06/2019,Nagano,0
16/06/2019,Nagano,0
17/06/2019,Nagano,2
18/06/2019,Nagano,5
19/06/2019,Nagano,2
20/06/2019,Nagano,3
21/06/2019,Nagano,0
22/06/2019,Nagano,0
23/06/2019,Nagano,2
24/06/2019,Nagano,0
25/06/2019,Nagano,4
26/06/2019,Nagano,9
27/06/2019,Nagano,2
28/06/2019,Nagano,1
29/06/2019,Nagano,1
30/06/2019,Nagano,4
01/07/2019,Nagano,4
02/07/2019,Nagano,1
03/07/2019,Nagano,1
04/07/2019,Nagano,0
05/07/2019,Nagano,7
06/07/2019,Nagano,2
07/07/2019,Nagano,2
08/07/2019,Nagano,1
09/07/2019,Nagano,1
10/07/2019,Nagano,6
11/07/2019,Nagano,0
12/07/2019,Nagano,2
13/07/2019,Nagano,0
14/07/2019,Nagano,0
15/07/2019,Nagano,2
16/07/2019,Nagano,1
17/07/2019,Nagano,8
18/07/2019,Nagano,2
19/07/2019,Nagano,0
20/07/2019,Nagano,1
21/07/2019,Nagano,6
22/07/2019,Nagano,4
23/07/2019,Nagano,10
24/07/2019,Nagano,14
25/07/2019,Nagano,18
26/07/2019,Nagano,10
27/07/2019,Nagano,11
28/07/2019,Nagano,18
29/07/2019,Nagano,21
30/07/2019,Nagano,31
01/08/2019,Nagano,49
02/08/2019,Nagano,38
03/08/2019,Nagano,46
04/08/2019,Nagano,48
05/08/2019,Nagano,53
06/08/2019,Nagano,39
07/08/2019,Nagano,35
08/08/2019,Nagano,30
09/08/2019,Nagano,33
10/08/2019,Nagano,34
11/08/2019,Nagano,30
12/08/2019,Nagano,17
13/08/2019,Nagano,27
14/08/2019,Nagano,14
15/08/2019,Nagano,10
16/08/2019,Nagano,7
17/08/2019,Nagano,20
18/08/2019,Nagano,19
19/08/2019,Nagano,10
20/08/2019,Nagano,3
21/08/2019,Nagano,8
22/08/2019,Nagano,1
23/08/2019,Nagano,3
24/08/2019,Nagano,0
25/08/2019,Nagano,4
26/08/2019,Nagano,4
27/08/2019,Nagano,1
28/08/2019,Nagano,2
29/08/2019,Nagano,2
30/08/2019,Nagano,0
01/09/2019,Nagano,1
02/09/2019,Nagano,0
03/09/2019,Nagano,2
04/09/2019,Nagano,1
05/09/2019,Nagano,2
06/09/2019,Nagano,7
07/09/2019,Nagano,6
08/09/2019,Nagano,17
09/09/2019,Nagano,12
10/09/2019,Nagano,10
11/09/2019,Nagano,2
12/09/2019,Nagano,2
13/09/2019,Nagano,0
14/09/2019,Nagano,2
15/09/2019,Nagano,6
16/09/2019,Nagano,3
17/09/2019,Nagano,1
18/09/2019,Nagano,0
19/09/2019,Nagano,0
20/09/2019,Nagano,0
21/09/2019,Nagano,0
22/09/2019,Nagano,2
23/09/2019,Nagano,2
24/09/2019,Nagano,0
25/09/2019,Nagano,1
26/09/2019,Nagano,2
27/09/2019,Nagano,0
28/09/2019,Nagano,0
29/09/2019,Nagano,3
30/09/2019,Nagano,2
01/06/2015,Gifu,4
02/06/2015,Gifu,6
03/06/2015,Gifu,1
04/06/2015,Gifu,0
05/06/2015,Gifu,0
06/06/2015,Gifu,2
07/06/2015,Gifu,10
08/06/2015,Gifu,1
09/06/2015,Gifu,0
10/06/2015,Gifu,5
11/06/2015,Gifu,0
12/06/2015,Gifu,1
13/06/2015,Gifu,4
14/06/2015,Gifu,0
15/06/2015,Gifu,4
16/06/2015,Gifu,0
17/06/2015,Gifu,2
18/06/2015,Gifu,1
19/06/2015,Gifu,2
20/06/2015,Gifu,2
21/06/2015,Gifu,3
22/06/2015,Gifu,0
23/06/2015,Gifu,2
24/06/2015,Gifu,6
25/06/2015,Gifu,2
26/06/2015,Gifu,0
27/06/2015,Gifu,0
28/06/2015,Gifu,1
29/06/2015,Gifu,0
30/06/2015,Gifu,1
01/07/2015,Gifu,0
02/07/2015,Gifu,2
03/07/2015,Gifu,1
04/07/2015,Gifu,0
05/07/2015,Gifu,0
06/07/2015,Gifu,0
07/07/2015,Gifu,0
08/07/2015,Gifu,0
09/07/2015,Gifu,4
10/07/2015,Gifu,3
11/07/2015,Gifu,21
12/07/2015,Gifu,36
13/07/2015,Gifu,17
14/07/2015,Gifu,28
15/07/2015,Gifu,24
16/07/2015,Gifu,6
17/07/2015,Gifu,4
18/07/2015,Gifu,4
19/07/2015,Gifu,6
20/07/2015,Gifu,38
21/07/2015,Gifu,13
22/07/2015,Gifu,4
23/07/2015,Gifu,3
24/07/2015,Gifu,13
25/07/2015,Gifu,32
26/07/2015,Gifu,31
27/07/2015,Gifu,14
28/07/2015,Gifu,17
29/07/2015,Gifu,23
30/07/2015,Gifu,23
01/08/2015,Gifu,58
02/08/2015,Gifu,70
03/08/2015,Gifu,40
04/08/2015,Gifu,40
05/08/2015,Gifu,32
06/08/2015,Gifu,23
07/08/2015,Gifu,31
08/08/2015,Gifu,25
09/08/2015,Gifu,23
10/08/2015,Gifu,15
11/08/2015,Gifu,21
12/08/2015,Gifu,11
13/08/2015,Gifu,3
14/08/2015,Gifu,8
15/08/2015,Gifu,18
16/08/2015,Gifu,13
17/08/2015,Gifu,4
18/08/2015,Gifu,11
19/08/2015,Gifu,10
20/08/2015,Gifu,1
21/08/2015,Gifu,0
22/08/2015,Gifu,5
23/08/2015,Gifu,11
24/08/2015,Gifu,8
25/08/2015,Gifu,2
26/08/2015,Gifu,5
27/08/2015,Gifu,3
28/08/2015,Gifu,1
29/08/2015,Gifu,2
30/08/2015,Gifu,0
01/09/2015,Gifu,0
02/09/2015,Gifu,1
03/09/2015,Gifu,1
04/09/2015,Gifu,0
05/09/2015,Gifu,1
06/09/2015,Gifu,1
07/09/2015,Gifu,1
08/09/2015,Gifu,0
09/09/2015,Gifu,0
10/09/2015,Gifu,3
11/09/2015,Gifu,0
12/09/2015,Gifu,2
13/09/2015,Gifu,1
14/09/2015,Gifu,1
15/09/2015,Gifu,1
16/09/2015,Gifu,0
17/09/2015,Gifu,0
18/09/2015,Gifu,0
19/09/2015,Gifu,2
20/09/2015,Gifu,1
21/09/2015,Gifu,2
22/09/2015,Gifu,1
23/09/2015,Gifu,0
24/09/2015,Gifu,0
25/09/2015,Gifu,0
26/09/2015,Gifu,0
27/09/2015,Gifu,1
28/09/2015,Gifu,0
29/09/2015,Gifu,1
30/09/2015,Gifu,1
01/06/2016,Gifu,0
02/06/2016,Gifu,1
03/06/2016,Gifu,0
04/06/2016,Gifu,1
05/06/2016,Gifu,0
06/06/2016,Gifu,1
07/06/2016,Gifu,0
08/06/2016,Gifu,1
09/06/2016,Gifu,1
10/06/2016,Gifu,6
11/06/2016,Gifu,2
12/06/2016,Gifu,4
13/06/2016,Gifu,1
14/06/2016,Gifu,0
15/06/2016,Gifu,0
16/06/2016,Gifu,1
17/06/2016,Gifu,3
18/06/2016,Gifu,12
19/06/2016,Gifu,2
20/06/2016,Gifu,3
21/06/2016,Gifu,0
22/06/2016,Gifu,4
23/06/2016,Gifu,7
24/06/2016,Gifu,0
25/06/2016,Gifu,0
26/06/2016,Gifu,2
27/06/2016,Gifu,3
28/06/2016,Gifu,1
29/06/2016,Gifu,3
30/06/2016,Gifu,3
01/07/2016,Gifu,15
02/07/2016,Gifu,37
03/07/2016,Gifu,12
04/07/2016,Gifu,19
05/07/2016,Gifu,14
06/07/2016,Gifu,7
07/07/2016,Gifu,15
08/07/2016,Gifu,5
09/07/2016,Gifu,0
10/07/2016,Gifu,16
11/07/2016,Gifu,8
12/07/2016,Gifu,9
13/07/2016,Gifu,5
14/07/2016,Gifu,11
15/07/2016,Gifu,5
16/07/2016,Gifu,4
17/07/2016,Gifu,4
18/07/2016,Gifu,10
19/07/2016,Gifu,15
20/07/2016,Gifu,9
21/07/2016,Gifu,13
22/07/2016,Gifu,7
23/07/2016,Gifu,6
24/07/2016,Gifu,9
25/07/2016,Gifu,7
26/07/2016,Gifu,1
27/07/2016,Gifu,4
28/07/2016,Gifu,4
29/07/2016,Gifu,8
30/07/2016,Gifu,11
01/08/2016,Gifu,13
02/08/2016,Gifu,9
03/08/2016,Gifu,10
04/08/2016,Gifu,10
05/08/2016,Gifu,21
06/08/2016,Gifu,22
07/08/2016,Gifu,19
08/08/2016,Gifu,20
09/08/2016,Gifu,12
10/08/2016,Gifu,11
11/08/2016,Gifu,10
12/08/2016,Gifu,5
13/08/2016,Gifu,11
14/08/2016,Gifu,9
15/08/2016,Gifu,4
16/08/2016,Gifu,5
17/08/2016,Gifu,19
18/08/2016,Gifu,9
19/08/2016,Gifu,18
20/08/2016,Gifu,24
21/08/2016,Gifu,11
22/08/2016,Gifu,19
23/08/2016,Gifu,12
24/08/2016,Gifu,2
25/08/2016,Gifu,6
26/08/2016,Gifu,7
27/08/2016,Gifu,4
28/08/2016,Gifu,2
29/08/2016,Gifu,6
30/08/2016,Gifu,0
01/09/2016,Gifu,2
02/09/2016,Gifu,7
03/09/2016,Gifu,8
04/09/2016,Gifu,6
05/09/2016,Gifu,2
06/09/2016,Gifu,4
07/09/2016,Gifu,5
08/09/2016,Gifu,2
09/09/2016,Gifu,1
10/09/2016,Gifu,3
11/09/2016,Gifu,2
12/09/2016,Gifu,2
13/09/2016,Gifu,0
14/09/2016,Gifu,58
15/09/2016,Gifu,1
16/09/2016,Gifu,2
17/09/2016,Gifu,0
18/09/2016,Gifu,1
19/09/2016,Gifu,1
20/09/2016,Gifu,0
21/09/2016,Gifu,0
22/09/2016,Gifu,1
23/09/2016,Gifu,0
24/09/2016,Gifu,0
25/09/2016,Gifu,3
26/09/2016,Gifu,0
27/09/2016,Gifu,2
28/09/2016,Gifu,0
29/09/2016,Gifu,0
30/09/2016,Gifu,0
01/06/2017,Gifu,2
02/06/2017,Gifu,0
03/06/2017,Gifu,2
04/06/2017,Gifu,0
05/06/2017,Gifu,0
06/06/2017,Gifu,3
07/06/2017,Gifu,1
08/06/2017,Gifu,0
09/06/2017,Gifu,3
10/06/2017,Gifu,4
11/06/2017,Gifu,5
12/06/2017,Gifu,3
13/06/2017,Gifu,1
14/06/2017,Gifu,0
15/06/2017,Gifu,0
16/06/2017,Gifu,2
17/06/2017,Gifu,6
18/06/2017,Gifu,1
19/06/2017,Gifu,5
20/06/2017,Gifu,3
21/06/2017,Gifu,0
22/06/2017,Gifu,1
23/06/2017,Gifu,8
24/06/2017,Gifu,3
25/06/2017,Gifu,3
26/06/2017,Gifu,3
27/06/2017,Gifu,1
28/06/2017,Gifu,5
29/06/2017,Gifu,3
30/06/2017,Gifu,0
01/07/2017,Gifu,8
02/07/2017,Gifu,20
03/07/2017,Gifu,24
04/07/2017,Gifu,4
05/07/2017,Gifu,5
06/07/2017,Gifu,5
07/07/2017,Gifu,12
08/07/2017,Gifu,23
09/07/2017,Gifu,19
10/07/2017,Gifu,5
11/07/2017,Gifu,11
12/07/2017,Gifu,10
13/07/2017,Gifu,15
14/07/2017,Gifu,1
15/07/2017,Gifu,20
16/07/2017,Gifu,29
17/07/2017,Gifu,11
18/07/2017,Gifu,6
19/07/2017,Gifu,10
20/07/2017,Gifu,11
21/07/2017,Gifu,14
22/07/2017,Gifu,26
23/07/2017,Gifu,5
24/07/2017,Gifu,6
25/07/2017,Gifu,7
26/07/2017,Gifu,22
27/07/2017,Gifu,1
28/07/2017,Gifu,14
29/07/2017,Gifu,26
30/07/2017,Gifu,5
01/08/2017,Gifu,19
02/08/2017,Gifu,13
03/08/2017,Gifu,10
04/08/2017,Gifu,2
05/08/2017,Gifu,25
06/08/2017,Gifu,22
07/08/2017,Gifu,3
08/08/2017,Gifu,2
09/08/2017,Gifu,9
10/08/2017,Gifu,15
11/08/2017,Gifu,11
12/08/2017,Gifu,11
13/08/2017,Gifu,16
14/08/2017,Gifu,5
15/08/2017,Gifu,1
16/08/2017,Gifu,2
17/08/2017,Gifu,12
18/08/2017,Gifu,4
19/08/2017,Gifu,16
20/08/2017,Gifu,17
21/08/2017,Gifu,10
22/08/2017,Gifu,12
23/08/2017,Gifu,5
24/08/2017,Gifu,19
25/08/2017,Gifu,8
26/08/2017,Gifu,3
27/08/2017,Gifu,6
28/08/2017,Gifu,7
29/08/2017,Gifu,16
30/08/2017,Gifu,12
01/09/2017,Gifu,4
02/09/2017,Gifu,7
03/09/2017,Gifu,8
04/09/2017,Gifu,3
05/09/2017,Gifu,4
06/09/2017,Gifu,0
07/09/2017,Gifu,0
08/09/2017,Gifu,6
09/09/2017,Gifu,6
10/09/2017,Gifu,8
11/09/2017,Gifu,1
12/09/2017,Gifu,0
13/09/2017,Gifu,0
14/09/2017,Gifu,0
15/09/2017,Gifu,0
16/09/2017,Gifu,0
17/09/2017,Gifu,0
18/09/2017,Gifu,0
19/09/2017,Gifu,0
20/09/2017,Gifu,1
21/09/2017,Gifu,2
22/09/2017,Gifu,0
23/09/2017,Gifu,1
24/09/2017,Gifu,1
25/09/2017,Gifu,2
26/09/2017,Gifu,0
27/09/2017,Gifu,0
28/09/2017,Gifu,0
29/09/2017,Gifu,2
30/09/2017,Gifu,0
01/06/2018,Gifu,1
02/06/2018,Gifu,2
03/06/2018,Gifu,4
04/06/2018,Gifu,5
05/06/2018,Gifu,0
06/06/2018,Gifu,0
07/06/2018,Gifu,1
08/06/2018,Gifu,3
09/06/2018,Gifu,1
10/06/2018,Gifu,1
11/06/2018,Gifu,0
12/06/2018,Gifu,1
13/06/2018,Gifu,2
14/06/2018,Gifu,0
15/06/2018,Gifu,0
16/06/2018,Gifu,2
17/06/2018,Gifu,2
18/06/2018,Gifu,2
19/06/2018,Gifu,0
20/06/2018,Gifu,0
21/06/2018,Gifu,2
22/06/2018,Gifu,1
23/06/2018,Gifu,0
24/06/2018,Gifu,3
25/06/2018,Gifu,6
26/06/2018,Gifu,5
27/06/2018,Gifu,7
28/06/2018,Gifu,4
29/06/2018,Gifu,2
30/06/2018,Gifu,11
01/07/2018,Gifu,18
02/07/2018,Gifu,15
03/07/2018,Gifu,5
04/07/2018,Gifu,3
05/07/2018,Gifu,0
06/07/2018,Gifu,2
07/07/2018,Gifu,1
08/07/2018,Gifu,5
09/07/2018,Gifu,20
10/07/2018,Gifu,18
11/07/2018,Gifu,20
12/07/2018,Gifu,18
13/07/2018,Gifu,14
14/07/2018,Gifu,65
15/07/2018,Gifu,91
16/07/2018,Gifu,136
17/07/2018,Gifu,99
18/07/2018,Gifu,123
19/07/2018,Gifu,131
20/07/2018,Gifu,84
21/07/2018,Gifu,84
22/07/2018,Gifu,83
23/07/2018,Gifu,76
24/07/2018,Gifu,70
25/07/2018,Gifu,50
26/07/2018,Gifu,34
27/07/2018,Gifu,12
28/07/2018,Gifu,17
29/07/2018,Gifu,17
30/07/2018,Gifu,19
01/08/2018,Gifu,33
02/08/2018,Gifu,69
03/08/2018,Gifu,46
04/08/2018,Gifu,53
05/08/2018,Gifu,75
06/08/2018,Gifu,33
07/08/2018,Gifu,18
08/08/2018,Gifu,23
09/08/2018,Gifu,31
10/08/2018,Gifu,24
11/08/2018,Gifu,37
12/08/2018,Gifu,19
13/08/2018,Gifu,19
14/08/2018,Gifu,14
15/08/2018,Gifu,9
16/08/2018,Gifu,5
17/08/2018,Gifu,2
18/08/2018,Gifu,6
19/08/2018,Gifu,2
20/08/2018,Gifu,3
21/08/2018,Gifu,10
22/08/2018,Gifu,10
23/08/2018,Gifu,4
24/08/2018,Gifu,3
25/08/2018,Gifu,20
26/08/2018,Gifu,32
27/08/2018,Gifu,12
28/08/2018,Gifu,4
29/08/2018,Gifu,9
30/08/2018,Gifu,11
01/09/2018,Gifu,1
02/09/2018,Gifu,5
03/09/2018,Gifu,1
04/09/2018,Gifu,4
05/09/2018,Gifu,8
06/09/2018,Gifu,4
07/09/2018,Gifu,0
08/09/2018,Gifu,3
09/09/2018,Gifu,4
10/09/2018,Gifu,0
11/09/2018,Gifu,0
12/09/2018,Gifu,1
13/09/2018,Gifu,0
14/09/2018,Gifu,0
15/09/2018,Gifu,0
16/09/2018,Gifu,3
17/09/2018,Gifu,3
18/09/2018,Gifu,1
19/09/2018,Gifu,2
20/09/2018,Gifu,0
21/09/2018,Gifu,0
22/09/2018,Gifu,1
23/09/2018,Gifu,4
24/09/2018,Gifu,3
25/09/2018,Gifu,0
26/09/2018,Gifu,1
27/09/2018,Gifu,0
28/09/2018,Gifu,0
29/09/2018,Gifu,0
30/09/2018,Gifu,0
01/06/2019,Gifu,9
02/06/2019,Gifu,4
03/06/2019,Gifu,4
04/06/2019,Gifu,1
05/06/2019,Gifu,0
06/06/2019,Gifu,4
07/06/2019,Gifu,0
08/06/2019,Gifu,5
09/06/2019,Gifu,0
10/06/2019,Gifu,0
11/06/2019,Gifu,1
12/06/2019,Gifu,0
13/06/2019,Gifu,4
14/06/2019,Gifu,2
15/06/2019,Gifu,0
16/06/2019,Gifu,0
17/06/2019,Gifu,2
18/06/2019,Gifu,3
19/06/2019,Gifu,6
20/06/2019,Gifu,4
21/06/2019,Gifu,1
22/06/2019,Gifu,3
23/06/2019,Gifu,2
24/06/2019,Gifu,1
25/06/2019,Gifu,2
26/06/2019,Gifu,4
27/06/2019,Gifu,3
28/06/2019,Gifu,3
29/06/2019,Gifu,3
30/06/2019,Gifu,2
01/07/2019,Gifu,4
02/07/2019,Gifu,1
03/07/2019,Gifu,2
04/07/2019,Gifu,6
05/07/2019,Gifu,4
06/07/2019,Gifu,6
07/07/2019,Gifu,13
08/07/2019,Gifu,4
09/07/2019,Gifu,3
10/07/2019,Gifu,4
11/07/2019,Gifu,1
12/07/2019,Gifu,3
13/07/2019,Gifu,3
14/07/2019,Gifu,2
15/07/2019,Gifu,3
16/07/2019,Gifu,5
17/07/2019,Gifu,9
18/07/2019,Gifu,0
19/07/2019,Gifu,1
20/07/2019,Gifu,2
21/07/2019,Gifu,8
22/07/2019,Gifu,4
23/07/2019,Gifu,16
24/07/2019,Gifu,25
25/07/2019,Gifu,13
26/07/2019,Gifu,8
27/07/2019,Gifu,2
28/07/2019,Gifu,45
29/07/2019,Gifu,49
30/07/2019,Gifu,41
01/08/2019,Gifu,75
02/08/2019,Gifu,55
03/08/2019,Gifu,48
04/08/2019,Gifu,45
05/08/2019,Gifu,28
06/08/2019,Gifu,34
07/08/2019,Gifu,31
08/08/2019,Gifu,35
09/08/2019,Gifu,38
10/08/2019,Gifu,32
11/08/2019,Gifu,35
12/08/2019,Gifu,33
13/08/2019,Gifu,31
14/08/2019,Gifu,11
15/08/2019,Gifu,8
16/08/2019,Gifu,8
17/08/2019,Gifu,35
18/08/2019,Gifu,16
19/08/2019,Gifu,21
20/08/2019,Gifu,10
21/08/2019,Gifu,16
22/08/2019,Gifu,12
23/08/2019,Gifu,1
24/08/2019,Gifu,9
25/08/2019,Gifu,9
26/08/2019,Gifu,8
27/08/2019,Gifu,3
28/08/2019,Gifu,2
29/08/2019,Gifu,5
30/08/2019,Gifu,2
01/09/2019,Gifu,2
02/09/2019,Gifu,8
03/09/2019,Gifu,15
04/09/2019,Gifu,18
05/09/2019,Gifu,3
06/09/2019,Gifu,9
07/09/2019,Gifu,7
08/09/2019,Gifu,22
09/09/2019,Gifu,25
10/09/2019,Gifu,38
11/09/2019,Gifu,35
12/09/2019,Gifu,6
13/09/2019,Gifu,2
14/09/2019,Gifu,10
15/09/2019,Gifu,10
16/09/2019,Gifu,14
17/09/2019,Gifu,4
18/09/2019,Gifu,1
19/09/2019,Gifu,1
20/09/2019,Gifu,2
21/09/2019,Gifu,0
22/09/2019,Gifu,1
23/09/2019,Gifu,2
24/09/2019,Gifu,3
25/09/2019,Gifu,1
26/09/2019,Gifu,2
27/09/2019,Gifu,0
28/09/2019,Gifu,1
29/09/2019,Gifu,9
30/09/2019,Gifu,5
01/06/2015,Shizuoka,3
02/06/2015,Shizuoka,3
03/06/2015,Shizuoka,1
04/06/2015,Shizuoka,1
05/06/2015,Shizuoka,0
06/06/2015,Shizuoka,2
07/06/2015,Shizuoka,2
08/06/2015,Shizuoka,0
09/06/2015,Shizuoka,0
10/06/2015,Shizuoka,4
11/06/2015,Shizuoka,2
12/06/2015,Shizuoka,0
13/06/2015,Shizuoka,11
14/06/2015,Shizuoka,0
15/06/2015,Shizuoka,2
16/06/2015,Shizuoka,1
17/06/2015,Shizuoka,1
18/06/2015,Shizuoka,0
19/06/2015,Shizuoka,1
20/06/2015,Shizuoka,0
21/06/2015,Shizuoka,0
22/06/2015,Shizuoka,2
23/06/2015,Shizuoka,4
24/06/2015,Shizuoka,3
25/06/2015,Shizuoka,3
26/06/2015,Shizuoka,0
27/06/2015,Shizuoka,1
28/06/2015,Shizuoka,5
29/06/2015,Shizuoka,1
30/06/2015,Shizuoka,1
01/07/2015,Shizuoka,1
02/07/2015,Shizuoka,1
03/07/2015,Shizuoka,1
04/07/2015,Shizuoka,0
05/07/2015,Shizuoka,0
06/07/2015,Shizuoka,0
07/07/2015,Shizuoka,0
08/07/2015,Shizuoka,0
09/07/2015,Shizuoka,1
10/07/2015,Shizuoka,2
11/07/2015,Shizuoka,23
12/07/2015,Shizuoka,23
13/07/2015,Shizuoka,22
14/07/2015,Shizuoka,48
15/07/2015,Shizuoka,41
16/07/2015,Shizuoka,10
17/07/2015,Shizuoka,8
18/07/2015,Shizuoka,11
19/07/2015,Shizuoka,15
20/07/2015,Shizuoka,37
21/07/2015,Shizuoka,22
22/07/2015,Shizuoka,17
23/07/2015,Shizuoka,4
24/07/2015,Shizuoka,23
25/07/2015,Shizuoka,41
26/07/2015,Shizuoka,46
27/07/2015,Shizuoka,26
28/07/2015,Shizuoka,60
29/07/2015,Shizuoka,61
30/07/2015,Shizuoka,44
01/08/2015,Shizuoka,75
02/08/2015,Shizuoka,65
03/08/2015,Shizuoka,44
04/08/2015,Shizuoka,56
05/08/2015,Shizuoka,60
06/08/2015,Shizuoka,40
07/08/2015,Shizuoka,59
08/08/2015,Shizuoka,42
09/08/2015,Shizuoka,23
10/08/2015,Shizuoka,28
11/08/2015,Shizuoka,24
12/08/2015,Shizuoka,32
13/08/2015,Shizuoka,5
14/08/2015,Shizuoka,21
15/08/2015,Shizuoka,20
16/08/2015,Shizuoka,14
17/08/2015,Shizuoka,4
18/08/2015,Shizuoka,15
19/08/2015,Shizuoka,6
20/08/2015,Shizuoka,5
21/08/2015,Shizuoka,10
22/08/2015,Shizuoka,23
23/08/2015,Shizuoka,10
24/08/2015,Shizuoka,6
25/08/2015,Shizuoka,1
26/08/2015,Shizuoka,2
27/08/2015,Shizuoka,3
28/08/2015,Shizuoka,6
29/08/2015,Shizuoka,1
30/08/2015,Shizuoka,0
01/09/2015,Shizuoka,1
02/09/2015,Shizuoka,4
03/09/2015,Shizuoka,2
04/09/2015,Shizuoka,0
05/09/2015,Shizuoka,11
06/09/2015,Shizuoka,1
07/09/2015,Shizuoka,0
08/09/2015,Shizuoka,0
09/09/2015,Shizuoka,1
10/09/2015,Shizuoka,7
11/09/2015,Shizuoka,1
12/09/2015,Shizuoka,3
13/09/2015,Shizuoka,0
14/09/2015,Shizuoka,0
15/09/2015,Shizuoka,2
16/09/2015,Shizuoka,0
17/09/2015,Shizuoka,0
18/09/2015,Shizuoka,0
19/09/2015,Shizuoka,5
20/09/2015,Shizuoka,7
21/09/2015,Shizuoka,2
22/09/2015,Shizuoka,0
23/09/2015,Shizuoka,0
24/09/2015,Shizuoka,0
25/09/2015,Shizuoka,0
26/09/2015,Shizuoka,0
27/09/2015,Shizuoka,2
28/09/2015,Shizuoka,1
29/09/2015,Shizuoka,0
30/09/2015,Shizuoka,1
01/06/2016,Shizuoka,2
02/06/2016,Shizuoka,1
03/06/2016,Shizuoka,1
04/06/2016,Shizuoka,0
05/06/2016,Shizuoka,0
06/06/2016,Shizuoka,2
07/06/2016,Shizuoka,0
08/06/2016,Shizuoka,1
09/06/2016,Shizuoka,0
10/06/2016,Shizuoka,5
11/06/2016,Shizuoka,1
12/06/2016,Shizuoka,11
13/06/2016,Shizuoka,2
14/06/2016,Shizuoka,0
15/06/2016,Shizuoka,5
16/06/2016,Shizuoka,0
